date,open,high,low,close,volume
2025-03-10 19:00:00+00:00,77600,79482,77393,78938,234.2811377
2025-03-10 20:00:00+00:00,78898,79667,78366,79260,57.04220313
2025-03-10 21:00:00+00:00,79287,79835,78918,79470,56.48356058
2025-03-10 22:00:00+00:00,79430,79728,79167,79517,22.91869957
2025-03-10 23:00:00+00:00,79468,79645,78471,78561,142.9434202
2025-03-11 00:00:00+00:00,78599,79168,76600,77655,396.5236683
2025-03-11 01:00:00+00:00,77648,79049,76811,79049,124.5967204
2025-03-11 02:00:00+00:00,79060,79575,78886,79322,100.8380424
2025-03-11 03:00:00+00:00,79317,79861,79247,79492,50.26177643
2025-03-11 04:00:00+00:00,79486,80212,79443,79741,46.34086769
2025-03-11 05:00:00+00:00,79737,80424,79679,80207,46.37701714
2025-03-11 06:00:00+00:00,80254,80520,80088,80088,47.51749707
2025-03-11 07:00:00+00:00,80087,80589,80078,80431,83.18670745
2025-03-11 08:00:00+00:00,80404,81492,80324,81136,124.3247957
2025-03-11 09:00:00+00:00,81108,81865,81108,81452,103.8638243
2025-03-11 10:00:00+00:00,81451,81865,81262,81790,56.99427999
2025-03-11 11:00:00+00:00,81789,82050,81414,81710,110.9639836
2025-03-11 12:00:00+00:00,81710,81884,81063,81235,120.964271
2025-03-11 13:00:00+00:00,81210,82154,80541,80900,229.436281
2025-03-11 14:00:00+00:00,80871,81315,79031,79742,174.9202484
2025-03-11 15:00:00+00:00,79646,81608,79639,81173,251.2132601
2025-03-11 16:00:00+00:00,81191,81877,80619,81356,104.9006379
2025-03-11 17:00:00+00:00,81361,81663,80749,81289,47.75703491
2025-03-11 18:00:00+00:00,81308,83453,81308,83282,147.5685938
2025-03-11 19:00:00+00:00,83264,83568,82829,83107,175.0479497
2025-03-11 20:00:00+00:00,83125,83129,82593,82766,68.57887141
2025-03-11 21:00:00+00:00,82779,83245,82779,83103,15.31191662
2025-03-11 22:00:00+00:00,83130,83285,82968,83173,16.74445333
2025-03-11 23:00:00+00:00,83110,83137,82547,82869,12.33101322
2025-03-12 00:00:00+00:00,82941,83113,82599,82732,5.00626571
2025-03-12 01:00:00+00:00,82740,83733,82731,83293,122.5872759
2025-03-12 02:00:00+00:00,83293,83293,82239,82414,89.84353577
2025-03-12 03:00:00+00:00,82423,82585,82089,82091,15.62223269
2025-03-12 04:00:00+00:00,82089,82129,81587,81767,204.7690201
2025-03-12 05:00:00+00:00,81767,81990,81581,81968,19.60273694
2025-03-12 06:00:00+00:00,81958,81958,81268,81434,47.8838253
2025-03-12 07:00:00+00:00,81373,82486,81308,82409,137.8686966
2025-03-12 08:00:00+00:00,82395,82791,82016,82678,105.613716
2025-03-12 09:00:00+00:00,82677,82892,82229,82643,64.52932356
2025-03-12 10:00:00+00:00,82643,82743,82100,82461,28.14865186
2025-03-12 11:00:00+00:00,82486,83035,82421,82983,17.02274938
2025-03-12 12:00:00+00:00,82983,84437,82855,84048,268.7670325
2025-03-12 13:00:00+00:00,84103,84182,82369,82656,202.2388334
2025-03-12 14:00:00+00:00,82672,82902,81478,81478,284.6274062
2025-03-12 15:00:00+00:00,81500,81963,80607,81713,345.4806407
2025-03-12 16:00:00+00:00,81707,82253,81599,81958,101.1528323
2025-03-12 17:00:00+00:00,81923,82880,81804,81839,101.9355899
2025-03-12 18:00:00+00:00,81823,82778,81718,82628,146.4977403
2025-03-12 19:00:00+00:00,82617,83122,82469,82930,42.04684896
2025-03-12 20:00:00+00:00,82908,83162,82696,83124,10.29796023
2025-03-12 21:00:00+00:00,83125,83305,82866,83061,24.9211103
2025-03-12 22:00:00+00:00,83113,83679,83097,83651,42.11305178
2025-03-12 23:00:00+00:00,83637,83867,83389,83620,40.64139315
2025-03-13 00:00:00+00:00,83677,83980,83432,83432,92.41197845
2025-03-13 01:00:00+00:00,83420,84176,83310,83891,56.17798317
2025-03-13 02:00:00+00:00,83901,84287,83758,83770,59.3893529
2025-03-13 03:00:00+00:00,83768,84156,83543,83543,56.80424811
2025-03-13 04:00:00+00:00,83551,83691,83178,83281,26.96175056
2025-03-13 05:00:00+00:00,83263,83495,83074,83137,13.41223309
2025-03-13 06:00:00+00:00,83136,83306,82854,83264,16.92428983
2025-03-13 07:00:00+00:00,83283,83495,83132,83133,35.06671562
2025-03-13 08:00:00+00:00,83147,83247,82417,82983,134.9321192
2025-03-13 09:00:00+00:00,82958,83492,82958,83421,78.44973651
2025-03-13 10:00:00+00:00,83418,83453,82993,83173,32.92717251
2025-03-13 11:00:00+00:00,83159,83183,82701,82957,21.57520127
2025-03-13 12:00:00+00:00,82917,83849,82279,82480,122.7770109
2025-03-13 13:00:00+00:00,82495,83042,81596,81758,156.765485
2025-03-13 14:00:00+00:00,81659,82461,81549,81958,128.5249668
2025-03-13 15:00:00+00:00,81988,82163,80948,81044,139.8479995
2025-03-13 16:00:00+00:00,81034,81231,80627,80787,63.84878372
2025-03-13 17:00:00+00:00,80849,80877,79910,80024,191.4072781
2025-03-13 18:00:00+00:00,80012,80907,79963,80762,117.4501312
2025-03-13 19:00:00+00:00,80779,80985,80094,80128,130.0797575
2025-03-13 20:00:00+00:00,80158,80681,80158,80275,38.5800655
2025-03-13 21:00:00+00:00,80318,80821,80240,80722,62.85670371
2025-03-13 22:00:00+00:00,80752,81355,80700,81355,34.28365738
2025-03-13 23:00:00+00:00,81355,81434,81045,81079,18.54627123
2025-03-14 00:00:00+00:00,81084,81647,80801,81508,102.6482398
2025-03-14 01:00:00+00:00,81399,81833,81198,81584,11.46158838
2025-03-14 02:00:00+00:00,81577,82229,81577,82187,37.73693376
2025-03-14 03:00:00+00:00,82171,82171,81721,81877,37.44710074
2025-03-14 04:00:00+00:00,81877,82012,81819,81945,6.66671622
2025-03-14 05:00:00+00:00,81972,82195,81802,82120,6.61962221
2025-03-14 06:00:00+00:00,82120,82165,81777,82019,41.30862005
2025-03-14 07:00:00+00:00,81992,82417,81885,82180,24.62427069
2025-03-14 08:00:00+00:00,82180,82615,82180,82573,65.44425484
2025-03-14 09:00:00+00:00,82615,82913,82555,82760,34.47704436
2025-03-14 10:00:00+00:00,82793,83269,82660,83034,42.48720001
2025-03-14 11:00:00+00:00,83041,83322,82998,83248,43.23568093
2025-03-14 12:00:00+00:00,83237,83505,83050,83406,34.4839425
2025-03-14 13:00:00+00:00,83410,83884,83054,83622,175.9216877
2025-03-14 14:00:00+00:00,83598,83598,82638,83502,352.3191626
2025-03-14 15:00:00+00:00,83512,85294,83512,84724,317.9967973
2025-03-14 16:00:00+00:00,84724,84949,83964,84786,296.8895066
2025-03-14 17:00:00+00:00,84785,84815,84201,84338,51.3955596
2025-03-14 18:00:00+00:00,84364,84719,84214,84574,65.18472775
2025-03-14 19:00:00+00:00,84569,84955,84468,84559,78.6517042
2025-03-14 20:00:00+00:00,84564,84564,83722,84137,79.40133971
2025-03-14 21:00:00+00:00,84143,84324,83989,84205,57.86187743
2025-03-14 22:00:00+00:00,84218,84517,84123,84449,6.93644311
2025-03-14 23:00:00+00:00,84439,84442,83968,83975,15.79509328
2025-03-15 00:00:00+00:00,83984,84348,83984,84322,23.93941216
2025-03-15 01:00:00+00:00,84318,84561,84129,84366,39.99722248
2025-03-15 02:00:00+00:00,84371,84621,84176,84585,34.2714704
2025-03-15 03:00:00+00:00,84555,84672,84428,84496,9.49091832
2025-03-15 04:00:00+00:00,84495,84571,84317,84463,23.90186259
2025-03-15 05:00:00+00:00,84462,84481,84287,84288,6.03708666
2025-03-15 06:00:00+00:00,84287,84312,84186,84195,19.57557468
2025-03-15 07:00:00+00:00,84199,84220,83833,83844,28.39617406
2025-03-15 08:00:00+00:00,83856,84012,83633,83901,33.69654919
2025-03-15 09:00:00+00:00,83900,83954,83734,83954,20.92125734
2025-03-15 10:00:00+00:00,83953,83973,83674,83914,42.87206818
2025-03-15 11:00:00+00:00,83914,84166,83860,84111,15.95804707
2025-03-15 12:00:00+00:00,84097,84267,84024,84155,10.10973773
2025-03-15 13:00:00+00:00,84147,84478,84147,84467,17.13323174
2025-03-15 14:00:00+00:00,84419,84419,84133,84140,20.56074
2025-03-15 15:00:00+00:00,84148,84388,84148,84344,19.50192526
2025-03-15 16:00:00+00:00,84388,84469,84200,84345,7.90851133
2025-03-15 17:00:00+00:00,84353,84479,84268,84415,2.52542674
2025-03-15 18:00:00+00:00,84416,84473,84147,84223,19.40006626
2025-03-15 19:00:00+00:00,84214,84330,84116,84302,4.52317723
2025-03-15 20:00:00+00:00,84307,84429,84307,84378,22.53091515
2025-03-15 21:00:00+00:00,84378,84449,84243,84393,52.65376166
2025-03-15 22:00:00+00:00,84401,84449,84326,84384,4.91406689
2025-03-15 23:00:00+00:00,84395,84411,84295,84347,5.370899
2025-03-16 00:00:00+00:00,84362,84369,84228,84228,13.95326033
2025-03-16 01:00:00+00:00,84257,84276,83848,83885,47.33686881
2025-03-16 02:00:00+00:00,83884,84115,83753,83963,40.86192435
2025-03-16 03:00:00+00:00,83957,84378,83914,84323,25.78795781
2025-03-16 04:00:00+00:00,84313,84409,84256,84400,5.38643934
2025-03-16 05:00:00+00:00,84400,84409,84301,84397,8.35771793
2025-03-16 06:00:00+00:00,84394,84400,84232,84242,2.06566213
2025-03-16 07:00:00+00:00,84229,84367,83960,84261,54.10363849
2025-03-16 08:00:00+00:00,84266,84340,84165,84259,6.75520792
2025-03-16 09:00:00+00:00,84264,84278,83816,83873,39.64999234
2025-03-16 10:00:00+00:00,83889,84035,83672,83673,88.86511203
2025-03-16 11:00:00+00:00,83673,83673,82397,82405,198.0296342
2025-03-16 12:00:00+00:00,82404,82924,82404,82761,74.51046482
2025-03-16 13:00:00+00:00,82724,83111,82506,82588,71.33546897
2025-03-16 14:00:00+00:00,82585,83342,82585,83342,56.45131968
2025-03-16 15:00:00+00:00,83342,83442,82994,83323,14.48848734
2025-03-16 16:00:00+00:00,83343,85059,83343,83639,224.968903
2025-03-16 17:00:00+00:00,83656,84046,83482,83901,9.81486412
2025-03-16 18:00:00+00:00,83948,84093,83633,83692,4.46433813
2025-03-16 19:00:00+00:00,83692,83711,82593,83093,66.3952179
2025-03-16 20:00:00+00:00,83105,83404,82923,83217,8.49837594
2025-03-16 21:00:00+00:00,83209,83219,82694,82746,5.13277349
2025-03-16 22:00:00+00:00,82725,82828,82092,82101,44.29204832
2025-03-16 23:00:00+00:00,82091,82615,81983,82555,66.69666616
2025-03-17 00:00:00+00:00,82569,83132,82521,83044,35.76303798
2025-03-17 01:00:00+00:00,83051,83387,82833,83225,61.18092231
2025-03-17 02:00:00+00:00,83227,83352,82973,83197,42.87424696
2025-03-17 03:00:00+00:00,83317,83709,83317,83709,21.87485935
2025-03-17 04:00:00+00:00,83713,83853,83513,83591,10.6923205
2025-03-17 05:00:00+00:00,83598,83604,83132,83132,41.09297027
2025-03-17 06:00:00+00:00,83132,83281,82691,83212,59.7090505
2025-03-17 07:00:00+00:00,83192,83582,83192,83564,20.86416775
2025-03-17 08:00:00+00:00,83540,83672,83188,83534,11.28264001
2025-03-17 09:00:00+00:00,83529,83743,83438,83641,10.16544944
2025-03-17 10:00:00+00:00,83648,83678,83262,83325,30.40694917
2025-03-17 11:00:00+00:00,83375,83661,83223,83502,32.55381269
2025-03-17 12:00:00+00:00,83486,83952,83012,83055,189.142607
2025-03-17 13:00:00+00:00,83052,83703,82803,83028,141.261847
2025-03-17 14:00:00+00:00,83024,83322,82466,82900,99.94146892
2025-03-17 15:00:00+00:00,82900,83682,82714,83522,37.73863983
2025-03-17 16:00:00+00:00,83528,83843,83116,83451,20.07360634
2025-03-17 17:00:00+00:00,83411,84329,83362,84186,87.69848211
2025-03-17 18:00:00+00:00,84191,84579,83986,84511,73.25426873
2025-03-17 19:00:00+00:00,84497,84741,84348,84452,53.51548438
2025-03-17 20:00:00+00:00,84390,84390,83843,83956,33.98242123
2025-03-17 21:00:00+00:00,83958,84208,83882,84081,11.38487018
2025-03-17 22:00:00+00:00,84081,84246,84005,84057,10.89202139
2025-03-17 23:00:00+00:00,84058,84125,83763,84058,61.55025209
2025-03-18 00:00:00+00:00,83930,83989,83724,83794,28.90627904
2025-03-18 01:00:00+00:00,83794,83908,83022,83172,86.69088719
2025-03-18 02:00:00+00:00,83133,83512,83133,83361,30.36199608
2025-03-18 03:00:00+00:00,83333,83333,82954,83136,52.13479496
2025-03-18 04:00:00+00:00,83079,83192,82855,82974,19.69396758
2025-03-18 05:00:00+00:00,82974,83102,82909,83018,16.94343889
2025-03-18 06:00:00+00:00,82981,83004,82259,82453,60.93860663
2025-03-18 07:00:00+00:00,82423,83265,82412,83160,102.6490263
2025-03-18 08:00:00+00:00,83146,83440,83039,83275,17.89806972
2025-03-18 09:00:00+00:00,83280,83343,82794,82816,101.4083638
2025-03-18 10:00:00+00:00,82811,82917,82606,82825,17.5228842
2025-03-18 11:00:00+00:00,82812,82841,82512,82587,11.43291373
2025-03-18 12:00:00+00:00,82542,82803,82329,82369,16.49974876
2025-03-18 13:00:00+00:00,82377,82443,81138,81367,96.02756532
2025-03-18 14:00:00+00:00,81314,81953,81141,81855,171.5925568
2025-03-18 15:00:00+00:00,81747,82188,81525,81606,125.4705905
2025-03-18 16:00:00+00:00,81587,82141,81540,81872,81.61944953
2025-03-18 17:00:00+00:00,81855,81939,81326,81455,31.45538863
2025-03-18 18:00:00+00:00,81466,81929,81259,81869,27.55173377
2025-03-18 19:00:00+00:00,81860,82473,81745,82302,133.9808191
2025-03-18 20:00:00+00:00,82306,82331,81867,82040,12.35120137
2025-03-18 21:00:00+00:00,82059,82197,81917,82041,17.0976411
2025-03-18 22:00:00+00:00,81988,82536,81979,82383,17.08825073
2025-03-18 23:00:00+00:00,82384,82784,82384,82715,12.89887967
2025-03-19 00:00:00+00:00,82694,83222,82632,83087,52.02726702
2025-03-19 01:00:00+00:00,83130,83147,82614,82614,34.55811932
2025-03-19 02:00:00+00:00,82665,82875,82567,82866,7.16125918
2025-03-19 03:00:00+00:00,82850,83072,82747,83039,57.4314171
2025-03-19 04:00:00+00:00,83054,83072,82789,82952,3.48445455
2025-03-19 05:00:00+00:00,82951,83312,82904,83249,72.60372215
2025-03-19 06:00:00+00:00,83249,83312,83119,83190,6.77781944
2025-03-19 07:00:00+00:00,83190,83352,83062,83181,32.76314025
2025-03-19 08:00:00+00:00,83226,83550,83207,83429,20.40002761
2025-03-19 09:00:00+00:00,83423,83600,83366,83530,13.47308123
2025-03-19 10:00:00+00:00,83535,83803,83468,83502,43.95791106
2025-03-19 11:00:00+00:00,83502,84075,83415,83863,62.97186919
2025-03-19 12:00:00+00:00,83916,83916,83552,83780,27.29052956
2025-03-19 13:00:00+00:00,83780,84317,83633,84123,142.9816376
2025-03-19 14:00:00+00:00,84152,84378,83878,84316,72.57580744
2025-03-19 15:00:00+00:00,84310,84871,84139,84753,59.43771243
2025-03-19 16:00:00+00:00,84803,84827,84458,84595,57.33269121
2025-03-19 17:00:00+00:00,84587,84713,83790,84156,115.5857618
2025-03-19 18:00:00+00:00,84135,85883,83596,85644,363.638021
2025-03-19 19:00:00+00:00,85660,85950,84988,85467,289.044622
2025-03-19 20:00:00+00:00,85466,85869,85231,85372,142.6754951
2025-03-19 21:00:00+00:00,85373,85921,85352,85647,56.72742149
2025-03-19 22:00:00+00:00,85688,86500,85688,86188,89.62182982
2025-03-19 23:00:00+00:00,86265,87010,86212,86868,102.0879173
2025-03-20 00:00:00+00:00,86870,87470,85974,86062,269.8000282
2025-03-20 01:00:00+00:00,86091,86376,85767,85884,70.23925542
2025-03-20 02:00:00+00:00,85896,86131,85649,86089,14.40988599
2025-03-20 03:00:00+00:00,86130,86152,85851,85906,8.40373176
2025-03-20 04:00:00+00:00,85895,85955,85443,85683,12.42477486
2025-03-20 05:00:00+00:00,85692,85828,85490,85828,34.25429042
2025-03-20 06:00:00+00:00,85828,86003,85664,85789,30.46105019
2025-03-20 07:00:00+00:00,85769,85952,85736,85811,18.89735189
2025-03-20 08:00:00+00:00,85829,86293,85710,86244,35.40492642
2025-03-20 09:00:00+00:00,86228,86277,85819,85862,33.90419725
2025-03-20 10:00:00+00:00,85830,85942,84784,85168,112.0109434
2025-03-20 11:00:00+00:00,85163,85479,85163,85463,11.04323901
2025-03-20 12:00:00+00:00,85478,85520,85193,85325,31.53950549
2025-03-20 13:00:00+00:00,85323,85808,85050,85483,121.4959228
2025-03-20 14:00:00+00:00,85488,86479,85488,86144,279.197697
2025-03-20 15:00:00+00:00,86151,86190,84561,84649,244.8692783
2025-03-20 16:00:00+00:00,84798,84877,83631,83758,153.2842546
2025-03-20 17:00:00+00:00,83756,84325,83690,84036,73.65848198
2025-03-20 18:00:00+00:00,84044,84273,83901,83989,70.80461162
2025-03-20 19:00:00+00:00,84001,84378,83880,84149,136.5107394
2025-03-20 20:00:00+00:00,84133,84569,84117,84494,50.43600885
2025-03-20 21:00:00+00:00,84489,84570,84220,84320,11.35068908
2025-03-20 22:00:00+00:00,84288,84468,83984,84093,37.19127962
2025-03-20 23:00:00+00:00,84106,84301,83880,84158,15.54021189
2025-03-21 00:00:00+00:00,84179,84469,84153,84434,36.80379918
2025-03-21 01:00:00+00:00,84443,84738,84338,84735,22.10679551
2025-03-21 02:00:00+00:00,84730,84801,84470,84640,13.44177136
2025-03-21 03:00:00+00:00,84640,84672,84247,84421,15.38875167
2025-03-21 04:00:00+00:00,84421,84773,84421,84638,15.82247827
2025-03-21 05:00:00+00:00,84631,84642,84318,84437,27.04731139
2025-03-21 06:00:00+00:00,84435,84441,84056,84169,21.88711015
2025-03-21 07:00:00+00:00,84169,84238,83713,83898,26.33658524
2025-03-21 08:00:00+00:00,83901,84101,83713,83971,35.99584062
2025-03-21 09:00:00+00:00,83987,84277,83765,84095,24.25612031
2025-03-21 10:00:00+00:00,84095,84262,83884,84125,34.03157462
2025-03-21 11:00:00+00:00,84134,84134,83905,84012,15.83524636
2025-03-21 12:00:00+00:00,84010,84297,83358,83435,73.66854017
2025-03-21 13:00:00+00:00,83426,84045,83142,83903,163.5651633
2025-03-21 14:00:00+00:00,83903,84236,83479,84214,171.1132815
2025-03-21 15:00:00+00:00,84206,84236,83513,83513,192.1816445
2025-03-21 16:00:00+00:00,83519,84100,83335,84054,11.77878203
2025-03-21 17:00:00+00:00,84061,84100,83671,83977,33.99021833
2025-03-21 18:00:00+00:00,83977,84398,83857,84090,25.10124407
2025-03-21 19:00:00+00:00,84062,84150,83768,83927,82.94013497
2025-03-21 20:00:00+00:00,83927,84191,83787,84183,37.15977927
2025-03-21 21:00:00+00:00,84186,84530,84139,84386,44.11154711
2025-03-21 22:00:00+00:00,84369,84369,84085,84148,13.60749751
2025-03-21 23:00:00+00:00,84119,84200,84025,84061,8.33661255
2025-03-22 00:00:00+00:00,84050,84227,84025,84170,3.86516363
2025-03-22 01:00:00+00:00,84167,84287,83965,84045,18.51829119
2025-03-22 02:00:00+00:00,84045,84226,83991,84163,4.48962507
2025-03-22 03:00:00+00:00,84156,84247,84101,84223,15.38739331
2025-03-22 04:00:00+00:00,84217,84358,84181,84330,7.31821337
2025-03-22 05:00:00+00:00,84332,84378,84224,84277,4.47934474
2025-03-22 06:00:00+00:00,84291,84358,84143,84302,4.8539651
2025-03-22 07:00:00+00:00,84306,84356,84206,84250,10.82657007
2025-03-22 08:00:00+00:00,84250,84253,84116,84200,9.01849395
2025-03-22 09:00:00+00:00,84204,84490,84204,84339,36.47782003
2025-03-22 10:00:00+00:00,84338,84412,84338,84384,12.46681126
2025-03-22 11:00:00+00:00,84384,84390,84197,84206,18.4057921
2025-03-22 12:00:00+00:00,84207,84276,84166,84220,5.62476047
2025-03-22 13:00:00+00:00,84219,84220,84046,84154,12.55698656
2025-03-22 14:00:00+00:00,84155,84193,83994,84002,9.6694764
2025-03-22 15:00:00+00:00,84002,84115,83964,84107,18.01406928
2025-03-22 16:00:00+00:00,84107,84136,84051,84128,5.84052473
2025-03-22 17:00:00+00:00,84128,84237,84128,84235,10.61041668
2025-03-22 18:00:00+00:00,84234,84304,84196,84254,9.01259531
2025-03-22 19:00:00+00:00,84253,84271,84166,84169,9.34399742
2025-03-22 20:00:00+00:00,84167,84202,83934,83936,20.69655773
2025-03-22 21:00:00+00:00,83934,84075,83854,84006,24.24584257
2025-03-22 22:00:00+00:00,84000,84065,83964,83964,16.96998681
2025-03-22 23:00:00+00:00,83964,83965,83682,83823,28.17215213
2025-03-23 00:00:00+00:00,83806,84025,83806,83996,11.42775033
2025-03-23 01:00:00+00:00,83995,84105,83969,84047,8.28009761
2025-03-23 02:00:00+00:00,84057,84247,83995,84215,18.70328155
2025-03-23 03:00:00+00:00,84220,84225,84146,84201,27.26107172
2025-03-23 04:00:00+00:00,84136,84136,84075,84092,4.40991137
2025-03-23 05:00:00+00:00,84098,84216,84098,84209,9.7731382
2025-03-23 06:00:00+00:00,84215,84257,84181,84227,2.99346394
2025-03-23 07:00:00+00:00,84224,84306,84205,84272,2.43617806
2025-03-23 08:00:00+00:00,84294,84328,84253,84322,1.95082211
2025-03-23 09:00:00+00:00,84322,84322,84322,84322,0
2025-03-23 10:00:00+00:00,84306,84470,84294,84451,8.01305786
2025-03-23 11:00:00+00:00,84459,84988,84459,84651,82.22692488
2025-03-23 12:00:00+00:00,84652,84784,84581,84705,22.48171141
2025-03-23 13:00:00+00:00,84705,85059,84645,85056,56.23250868
2025-03-23 14:00:00+00:00,85056,85172,84864,84893,69.55904609
2025-03-23 15:00:00+00:00,84888,85233,84888,85170,58.66022526
2025-03-23 16:00:00+00:00,85176,85356,84959,85240,13.69704162
2025-03-23 17:00:00+00:00,85251,85387,84916,85011,51.3554598
2025-03-23 18:00:00+00:00,85011,85033,84816,84965,18.52711825
2025-03-23 19:00:00+00:00,84965,85084,84917,84996,3.82910426
2025-03-23 20:00:00+00:00,84996,85269,84996,85107,3.95001742
2025-03-23 21:00:00+00:00,85075,85193,84929,85175,8.46895856
2025-03-23 22:00:00+00:00,85187,85676,85179,85353,69.59566941
2025-03-23 23:00:00+00:00,85355,86116,85355,86084,96.08142052
2025-03-24 00:00:00+00:00,86084,86629,85867,86013,71.54626166
2025-03-24 01:00:00+00:00,86015,86033,85546,85566,28.6753517
2025-03-24 02:00:00+00:00,85576,85931,85541,85899,21.98554209
2025-03-24 03:00:00+00:00,85884,86552,85881,86551,59.23761024
2025-03-24 04:00:00+00:00,86550,86927,86550,86852,42.96598637
2025-03-24 05:00:00+00:00,86847,87020,86819,86909,18.63508468
2025-03-24 06:00:00+00:00,86904,87280,86904,87112,43.9569621
2025-03-24 07:00:00+00:00,87116,87181,86772,86882,21.11010902
2025-03-24 08:00:00+00:00,86880,87500,86861,87416,47.98456709
2025-03-24 09:00:00+00:00,87410,87500,87146,87186,12.64165404
2025-03-24 10:00:00+00:00,87178,87839,87146,87815,33.12719588
2025-03-24 11:00:00+00:00,87815,87839,87534,87699,21.11667539
2025-03-24 12:00:00+00:00,87699,87709,87276,87342,86.55595293
2025-03-24 13:00:00+00:00,87344,87713,87146,87710,105.6330135
2025-03-24 14:00:00+00:00,87711,88772,87659,87953,356.9553141
2025-03-24 15:00:00+00:00,87980,88382,87715,88346,210.0848395
2025-03-24 16:00:00+00:00,88350,88495,87706,88061,66.93014093
2025-03-24 17:00:00+00:00,88061,88477,87958,88456,18.0300291
2025-03-24 18:00:00+00:00,88465,88546,88151,88484,106.5440474
2025-03-24 19:00:00+00:00,88484,88519,88005,88274,196.8804531
2025-03-24 20:00:00+00:00,88273,88506,87851,87879,126.5164132
2025-03-24 21:00:00+00:00,87880,88293,87851,88139,66.81278949
2025-03-24 22:00:00+00:00,88139,88206,87347,87468,84.80234763
2025-03-24 23:00:00+00:00,87474,87538,87103,87512,39.60579028
2025-03-25 00:00:00+00:00,87488,87681,87283,87623,35.69652526
2025-03-25 01:00:00+00:00,87620,87620,86836,87093,57.33111813
2025-03-25 02:00:00+00:00,87069,87105,86864,86873,20.39193386
2025-03-25 03:00:00+00:00,86873,86996,86366,86529,44.43929365
2025-03-25 04:00:00+00:00,86529,86659,86321,86563,27.58230318
2025-03-25 05:00:00+00:00,86553,86781,86420,86688,36.12451153
2025-03-25 06:00:00+00:00,86686,86875,86547,86574,19.50163678
2025-03-25 07:00:00+00:00,86541,86830,86352,86441,42.42570861
2025-03-25 08:00:00+00:00,86441,86750,86415,86725,30.04967983
2025-03-25 09:00:00+00:00,86725,87344,86660,87238,50.74974682
2025-03-25 10:00:00+00:00,87233,87286,86980,87143,26.76628314
2025-03-25 11:00:00+00:00,87141,87496,87071,87378,38.95113411
2025-03-25 12:00:00+00:00,87379,87450,86959,87092,55.0218209
2025-03-25 13:00:00+00:00,87091,87976,87060,87618,271.0943555
2025-03-25 14:00:00+00:00,87631,88230,87372,88047,261.791676
2025-03-25 15:00:00+00:00,88043,88272,87753,87817,231.7217108
2025-03-25 16:00:00+00:00,87803,87998,87661,87822,39.99181394
2025-03-25 17:00:00+00:00,87823,88336,87823,87986,187.8399975
2025-03-25 18:00:00+00:00,87962,88080,87618,87868,81.42156764
2025-03-25 19:00:00+00:00,87848,88280,87848,88139,123.1383272
2025-03-25 20:00:00+00:00,88139,88539,87859,87888,147.33429
2025-03-25 21:00:00+00:00,87888,88237,87762,87763,101.2499758
2025-03-25 22:00:00+00:00,87781,87852,87230,87505,145.8702688
2025-03-25 23:00:00+00:00,87504,87541,87189,87436,58.28647425
2025-03-26 00:00:00+00:00,87448,87829,87255,87666,41.58643205
2025-03-26 01:00:00+00:00,87669,87896,87601,87864,19.57436285
2025-03-26 02:00:00+00:00,87864,87864,87336,87357,39.11831936
2025-03-26 03:00:00+00:00,87338,87424,87074,87169,29.13833197
2025-03-26 04:00:00+00:00,87176,87478,87106,87349,7.83731808
2025-03-26 05:00:00+00:00,87349,87629,87242,87544,43.39851495
2025-03-26 06:00:00+00:00,87544,87938,87475,87932,23.39646889
2025-03-26 07:00:00+00:00,87934,88296,87789,88157,28.11748667
2025-03-26 08:00:00+00:00,88157,88210,87899,88003,13.68126106
2025-03-26 09:00:00+00:00,88001,88071,87862,87960,7.88886002
2025-03-26 10:00:00+00:00,87961,88283,87961,88236,4.6083356
2025-03-26 11:00:00+00:00,88237,88283,87976,87992,38.60413609
2025-03-26 12:00:00+00:00,87992,88040,87629,87802,44.70374245
2025-03-26 13:00:00+00:00,87808,87952,86771,86868,286.7575039
2025-03-26 14:00:00+00:00,86868,87303,86469,86789,352.1531092
2025-03-26 15:00:00+00:00,86787,87021,86574,86771,164.4980923
2025-03-26 16:00:00+00:00,86769,87060,86435,86526,68.77985949
2025-03-26 17:00:00+00:00,86525,86837,86486,86568,21.68155575
2025-03-26 18:00:00+00:00,86587,86760,86190,86208,13.86724589
2025-03-26 19:00:00+00:00,86208,86796,85869,86587,68.90508013
2025-03-26 20:00:00+00:00,86587,87421,86526,87288,194.971379
2025-03-26 21:00:00+00:00,87300,87310,86716,87143,14.18789574
2025-03-26 22:00:00+00:00,87114,87154,86759,86823,9.68012946
2025-03-26 23:00:00+00:00,86847,86965,86568,86913,15.82435188
2025-03-27 00:00:00+00:00,86966,87303,86809,87302,12.90463354
2025-03-27 01:00:00+00:00,87303,87525,87200,87395,9.20984045
2025-03-27 02:00:00+00:00,87395,87755,87366,87589,30.93070076
2025-03-27 03:00:00+00:00,87589,87692,87459,87687,7.23257965
2025-03-27 04:00:00+00:00,87696,87714,87433,87543,7.95113753
2025-03-27 05:00:00+00:00,87542,87542,87283,87335,26.63549915
2025-03-27 06:00:00+00:00,87335,87555,87304,87357,15.50239389
2025-03-27 07:00:00+00:00,87380,87455,87293,87425,16.15273976
2025-03-27 08:00:00+00:00,87424,87597,87293,87455,22.03607625
2025-03-27 09:00:00+00:00,87455,87544,87419,87425,12.0371678
2025-03-27 10:00:00+00:00,87425,87597,87125,87205,33.17552816
